HSCode,Commodity,value,country,year
2,MEAT AND EDIBLE MEAT OFFAL.,0.02,U S A,2025
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",29.28,U S A,2025
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.02,U S A,2025
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",11.42,U S A,2025
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.86,U S A,2025
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,17.9,U S A,2025
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,900.85,U S A,2025
9,"COFFEE, TEA, MATE AND SPICES.",2.54,U S A,2025
10,CEREALS.,2.36,U S A,2025
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.89,U S A,2025
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",16.25,U S A,2025
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",12.89,U S A,2025
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0,U S A,2025
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,45.63,U S A,2025
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.87,U S A,2025
17,SUGARS AND SUGAR CONFECTIONERY.,20.42,U S A,2025
18,COCOA AND COCOA PREPARATIONS.,1.34,U S A,2025
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.32,U S A,2025
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",11.4,U S A,2025
21,MISCELLANEOUS EDIBLE PREPARATIONS.,33.03,U S A,2025
22,"BEVERAGES, SPIRITS AND VINEGAR.",327.42,U S A,2025
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,23.17,U S A,2025
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.43,U S A,2025
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",42.19,U S A,2025
26,"ORES, SLAG AND ASH.",50.93,U S A,2025
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",8705.59,U S A,2025
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",472.3,U S A,2025
29,ORGANIC CHEMICALS,1591.94,U S A,2025
30,PHARMACEUTICAL PRODUCTS,306.18,U S A,2025
31,FERTILISERS.,22.18,U S A,2025
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",116.77,U S A,2025
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",70.8,U S A,2025
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",116.79,U S A,2025
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,66.47,U S A,2025
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,2.6,U S A,2025
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,19.25,U S A,2025
38,MISCELLANEOUS CHEMICAL PRODUCTS.,878.32,U S A,2025
39,PLASTIC AND ARTICLES THEREOF.,1066.6,U S A,2025
40,RUBBER AND ARTICLES THEREOF.,173.9,U S A,2025
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,8.12,U S A,2025
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",4.51,U S A,2025
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.01,U S A,2025
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,39.43,U S A,2025
45,CORK AND ARTICLES OF CORK.,0.13,U S A,2025
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.03,U S A,2025
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,534.95,U S A,2025
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",177.89,U S A,2025
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",37.12,U S A,2025
50,SILK,0.07,U S A,2025
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.32,U S A,2025
52,COTTON.,149.63,U S A,2025
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.09,U S A,2025
54,MAN-MADE FILAMENTS.,18.19,U S A,2025
55,MAN-MADE STAPLE FIBRES.,22.1,U S A,2025
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",18.63,U S A,2025
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,4.34,U S A,2025
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.88,U S A,2025
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",14.55,U S A,2025
60,KNITTED OR CROCHETED FABRICS.,0.6,U S A,2025
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2.98,U S A,2025
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",6.14,U S A,2025
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,61.82,U S A,2025
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",2.24,U S A,2025
65,HEADGEAR AND PARTS THEREOF.,1.06,U S A,2025
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.03,U S A,2025
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.17,U S A,2025
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",36.52,U S A,2025
69,CERAMIC PRODUCTS.,20.86,U S A,2025
70,GLASS AND GLASSWARE.,46.64,U S A,2025
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",5069.81,U S A,2025
72,IRON AND STEEL,392.66,U S A,2025
73,ARTICLES OF IRON OR STEEL,196.63,U S A,2025
74,COPPER AND ARTICLES THEREOF.,153.99,U S A,2025
75,NICKEL AND ARTICLES THEREOF.,58.31,U S A,2025
76,ALUMINIUM AND ARTICLES THEREOF.,498.51,U S A,2025
78,LEAD AND ARTICLES THEREOF.,55.59,U S A,2025
79,ZINC AND ARTICLES THEREOF.,19.84,U S A,2025
80,TIN AND ARTICLES THEREOF.,0.02,U S A,2025
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,29.71,U S A,2025
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",47.77,U S A,2025
83,MISCELLANEOUS ARTICLES OF BASE METAL.,41.7,U S A,2025
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2386.09,U S A,2025
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",1530.05,U S A,2025
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",26.02,U S A,2025
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",358.28,U S A,2025
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",265.12,U S A,2025
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",8.2,U S A,2025
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1176.16,U S A,2025
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.5,U S A,2025
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.41,U S A,2025
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.46,U S A,2025
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",40.03,U S A,2025
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",12.28,U S A,2025
96,MISCELLANEOUS MANUFACTURED ARTICLES.,20.41,U S A,2025
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,21.43,U S A,2025
98,PROJECT GOODS; SOME SPECIAL USES.,92.84,U S A,2025
99,MISCELLANEOUS GOODS.,1.31,U S A,2025

